,pubchem_smiles,std_canonical_smiles,std_inchi_key
60196337,CO/N=C(\C1=NSC(=N1)N)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=C5C=CC=NN5C=C4)C(=O)[O-].OS(=O)(=O)O,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3c4cccnn4cc3)CS[C@H]12)c1nsc(N)n1,QDUIJCOKQCCXQY-HEOFFLBTSA-N
92877,C[C@@]12CCC[C@H]1[C@@H]3CC[C@H]4C[C@H](CC[C@@]4([C@H]3CC2)C)O,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,DJTOLSNIKJIDFF-LOVVWNRFSA-N
83201,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,COc1c(OC)c(OC)c(CN2CCNCC2)cc1,UHWVSEOVJBQKBE-UHFFFAOYSA-N
9207,C1=CC=C2C=NN=CC2=C1,c1ccc2cnncc2c1,LFSXCDWNBUNEEM-UHFFFAOYSA-N
11247,CC(=O)[O-].[Tl+],CC(=O)[O-].[Tl+],HQOJMTATBXYHNR-UHFFFAOYSA-M
3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FGXWKSZFVQUSTL-UHFFFAOYSA-N
21694,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-],O=[N+]([O-])c1c2ccc3cccc4c3c2c(cc1)cc4,ALRLPDGCPYIVHP-UHFFFAOYSA-N
1483,C1=C(C=C(C(=C1Br)O)Br)Br,Oc1c(Br)cc(Br)cc1Br,BSWWXRFVMJHFBN-UHFFFAOYSA-N
6540,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,WTLBZVNBAKMVDP-UHFFFAOYSA-N
13246,C1CCCCCC(=O)CCCCC1,O=C1CCCCCCCCCCC1,SXVPOSFURRDKBO-UHFFFAOYSA-N
2734167,CCCCN1C=C[N+](=C1C)C.[Cl-],CCCCn1cc[n+](C)c1C,XUAXVBUVQVRIIQ-UHFFFAOYSA-N
4343483,[B-](F)(F)(F)F.[Na+],F[B-](F)(F)F.[Na+],KGJZTOFHXCFQIV-UHFFFAOYSA-N
5362708,CCCCCCCCC/C=C/CC1CC(=O)OC1=O,CCCCCCCCC/C=C/CC1CC(=O)OC1=O,UYCICMIUKYEYEU-ZHACJKMWSA-N
4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N
4474,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cc([N+](=O)[O-])ccc1,ZBBHBTPTTSWHBA-UHFFFAOYSA-N
26964,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,NC(CO)C(=O)NNCc1c(O)c(O)c(O)cc1,BNQDCRGUHNALGH-UHFFFAOYSA-N
4302960,CC(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCCCCN3CCN(CC3)C4=CC=CC=C4OC,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,JARNORYOPMINDY-UHFFFAOYSA-N
2750,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,YZFWTZACSRHJQD-UHFFFAOYSA-N
441207,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5CC[C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)C)C)C)O)O,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,WDJUZGPOPHTGOT-XUDUSOBPSA-N
157672,CN1CCC[C@@H]1C2=CN=CC=C2,CN1CCC[C@@H]1c1cnccc1,SNICXCGAKADSCV-SNVBAGLBSA-N
15723,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,ZMISODWVFHHWNR-UHFFFAOYSA-N
4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,COc1cc(O)c(C(=O)c2ccccc2)cc1,DXGLGDHPHMLXJC-UHFFFAOYSA-N
26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,CC(=O)Oc1cccc2c1C(=O)c1c(cc(C(=O)O)cc1OC(C)=O)C2=O,TYNLGDBUJLVSMA-UHFFFAOYSA-N
444041,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,WHGYBXFWUBPSRW-FOUAGVGXSA-N
3092,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],ZEFNOZRLAWVAQF-UHFFFAOYSA-N
2480,CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,HQFWVSGBVLEQGA-UHFFFAOYSA-N
2723716,C1[C@H]([C@@H]1N)C2=CC=CC=C2.Cl,N[C@@H]1C[C@H]1c1ccccc1,AELCINSCMGFISI-DTWKUNHWSA-N
6420038,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.C(=C\C(=O)O)\C(=O)O,CC(=O)c1cc2c(cc1)Sc1ccccc1N2CCCN(C)C,NOSIYYJFMPDDSA-UHFFFAOYSA-N
222786,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,MFYSYFVPBJMHGN-ZPOLXVRWSA-N
904,CC(=O)NC1=CC=CC=C1,CC(=O)Nc1ccccc1,FZERHIULMFGESH-UHFFFAOYSA-N
196,C(CCC(=O)O)CC(=O)O,O=C(O)CCCCC(=O)O,WNLRTRBMVRJNCN-UHFFFAOYSA-N
3446,C1CCC(CC1)(CC(=O)O)CN,NCC1(CC(=O)O)CCCCC1,UGJMXCAKCUNAIE-UHFFFAOYSA-N
9904,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,NPAGDVCDWIYMMC-IZPLOLCNSA-N
68848,CN1C[C@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3c4c(cn(C)c4ccc3)C[C@H]21,JLVHTNZNKOSCNB-YSVLISHTSA-N
9051,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,JGMOKGBVKVMRFX-HQZYFCCVSA-N
6918454,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1c(Cl)cc(I)cc1,GFMMXOIFOQCCGU-UHFFFAOYSA-N
6434144,CN1CCCN=C1/C=C/C2=CC=CS2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,CN1CCCN=C1/C=C/c1cccs1,YSAUAVHXTIETRK-AATRIKPKSA-N
92515,COCCC1=CC=C(C=C1)OCC2CO2,COCCc1ccc(OCC2CO2)cc1,UEOWFGJMGUIGHC-UHFFFAOYSA-N
38282,C1CNCCC1(C2=CC=C(C=C2)Cl)O,OC1(c2ccc(Cl)cc2)CCNCC1,LZAYOZUFUAMFLD-UHFFFAOYSA-N
71967,CC1=C(N=CN1)C2=CC=C(C=C2)Cl,Cc1c(-c2ccc(Cl)cc2)nc[nH]1,MBKWNJVQSFBLQI-UHFFFAOYSA-N
6917959,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C.Cl,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,RDHQFKQIGNGIED-MRVPVSSYSA-N
99016,CCCC(C)C1=CC=CC=C1O,CCCC(C)c1ccccc1O,ROMXEVFSCNLHAB-UHFFFAOYSA-N
36383,C1=CC(=C(C=C1N(CCO)CCO)[N+](=O)[O-])NCCO,O=[N+]([O-])c1c(NCCO)ccc(N(CCO)CCO)c1,MIWUTEVJIISHCP-UHFFFAOYSA-N
173604,C1=CC(=C(C=C1C=O)Br)F,O=Cc1cc(Br)c(F)cc1,FAHZIKXYYRGSHF-UHFFFAOYSA-N
75771,C1=CC=C2C(=C1)N=NN2O,On1nnc2ccccc21,ASOKPJOREAFHNY-UHFFFAOYSA-N
4420067,CCCCCCCCCCCSCC(=O)O,CCCCCCCCCCCSCC(=O)O,CZSSKBQAJULWPY-UHFFFAOYSA-N
92839,CC(COC1=CC=CC=C1)O,CC(O)COc1ccccc1,IBLKWZIFZMJLFL-UHFFFAOYSA-N
12456,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-],COc1c(OC)c2c[n+]3c(cc2cc1)-c1cc2c(cc1CC3)OCO2,YBHILYKTIRIUTE-UHFFFAOYSA-N
8442,CCCCCCCCS(=O)C(C)CC1=CC2=C(C=C1)OCO2,CCCCCCCC[S+]([O-])C(C)Cc1ccc2c(c1)OCO2,ATTZFSUZZUNHBP-UHFFFAOYSA-N
154914,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)[O-].[Na+],COc1cccc2c3c4c(cc(C(=O)O)c3c([N+](=O)[O-])cc12)OCO4,BBFQZRXNYIEMAW-UHFFFAOYSA-N
5858445,C1=CC=C(C=C1)N/N=C/2\C(=O)C=CC3=CC=CC=C32,O=C1C=Cc2ccccc2/C1=N/Nc1ccccc1,ZONYAPYTDIVJGG-VLGSPTGOSA-N
21210,CCCCOCC(C)O,CCCCOCC(C)O,RWNUSVWFHDHRCJ-UHFFFAOYSA-N
14709,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,NCMZQTLCXHGLOK-ZKHIMWLXSA-N
17305,CCOP(=S)(OCC)Cl,CCOP(=S)(Cl)OCC,KMJJJTCKNZYTEY-UHFFFAOYSA-N
9380,CNNC.Cl.Cl,CNNC,DIIIISSCIXVANO-UHFFFAOYSA-N
6602188,C[C@@]12[C@H]3C[C@@H]([C@@H]1C(=O)OC2=O)C=C3,C[C@]12C(=O)OC(=O)[C@H]1[C@H]1C=C[C@@H]2C1,LTVUCOSIZFEASK-MPXCPUAZSA-N
31263,CCC(=O)OC(=O)CC,CCC(=O)OC(=O)CC,WYVAMUWZEOHJOQ-UHFFFAOYSA-N
53316418,CC[S+](C)CC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ZDVNJIBUDKGGGM-UHFFFAOYSA-N
146540,C1=CC=C(C=C1)CNN.Cl.Cl,NNCc1ccccc1,NHOWLEZFTHYCTP-UHFFFAOYSA-N
2724385,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,LTMHDMANZUZIPE-PUGKRICDSA-N
8371,C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,UGNWTBMOAKPKBL-UHFFFAOYSA-N
444266,C(=C\C(=O)O)\C(=O)O,O=C(O)/C=C\C(=O)O,VZCYOOQTPOCHFL-UPHRSURJSA-N
8094,CCCCCCC(=O)O,CCCCCCC(=O)O,MNWFXJYAOYHMED-UHFFFAOYSA-N
15600,CCCCCCCCCC,CCCCCCCCCC,DIOQZVSQGTUSAI-UHFFFAOYSA-N
8193,CCCCCCCCCCCCO,CCCCCCCCCCCCO,LQZZUXJYWNFBMV-UHFFFAOYSA-N
10894,C1=CC(=CC=C1O)I,Oc1ccc(I)cc1,VSMDINRNYYEDRN-UHFFFAOYSA-N
208916,CCC1=CC=C(C=C1)C2CCNCC2,CCc1ccc(C2CCNCC2)cc1,NDPOGPAZKKPOPV-UHFFFAOYSA-N
6540478,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)C)CCC4=C/C(=N/O)/CC[C@H]34,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,KIQQMECNKUGGKA-NMYWJIRASA-N
12477,C1=CC(=C(C=C1N)[N+](=O)[O-])Cl,Nc1cc([N+](=O)[O-])c(Cl)cc1,FOHHWGVAOVDVLP-UHFFFAOYSA-N
5879,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O,QGXBDMJGAMFCBF-HLUDHZFRSA-N
10690,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,RGHNJXZEOKUKBD-SQOUGZDYSA-N
3965,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,YMBXTVYHTMGZDW-UHFFFAOYSA-N
3759,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,Cc1cc(C(=O)NNCc2ccccc2)no1,XKFPYPQQHFEXRZ-UHFFFAOYSA-N
5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,ONWXNHPOAGOMTG-UHFFFAOYSA-N
3182,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,KSCFJBIXMNOVSH-UHFFFAOYSA-N
3394,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,CC(C(=O)O)c1cc(F)c(-c2ccccc2)cc1,SYTBZMRGLBWNTM-UHFFFAOYSA-N
6231,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,ICTXHFFSOAJUMG-SLHNCBLASA-N
9855548,CNCC1=CC=CC=C1.Cl,CNCc1ccccc1,RIWRFSMVIUAEBX-UHFFFAOYSA-N
60196370,C1=CC=C(C=C1)[NH3+].[N+](=O)(O)[O-],Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N
444000,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)([O-])[O-])CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl.[Na+].[Na+],C[C@]12CC[C@@H]3c4c(cc(OC(=O)N(CCCl)CCCl)cc4)CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,ADFOJJHRTBFFOF-RBRWEJTLSA-N
75444,CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],CCN=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc12,ALMMLSQBERCMRB-UHFFFAOYSA-N
2361,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,O=c1cc(-c2ccccc2)oc2c1c1ccccc1cc2,OUGIDAPQYNCXRA-UHFFFAOYSA-N
117640,CC(C)(C)OC(=O)C1=CC=C(C=C1)O,CC(C)(C)OC(=O)c1ccc(O)cc1,WHWMOMRHHQLBQQ-UHFFFAOYSA-N
5727,Cl[Zn]Cl,Cl[Zn]Cl,JIAARYAFYJHUJI-UHFFFAOYSA-L
10522,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,RAPBNVDSDCTNRC-UHFFFAOYSA-N
6418,CC(C(=O)O)(Cl)Cl,CC(Cl)(Cl)C(=O)O,NDUPDOJHUQKPAG-UHFFFAOYSA-N
12391,CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCC,YCOZIPAWZNQLMR-UHFFFAOYSA-N
82190,CCC12COCN1COC2,CCC12COCN1COC2,ZRCMGIXRGFOXNT-UHFFFAOYSA-N
25127,CCOC(=O)C1=CC=C(C=C1)N(C)C,CCOC(=O)c1ccc(N(C)C)cc1,FZUGPQWGEGAKET-UHFFFAOYSA-N
213031,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,CC1(C(=O)Nc2c(Cl)c(Cl)c(O)cc2)CCCCC1,VDLGAVXLJYLFDH-UHFFFAOYSA-N
2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,WEQAYVWKMWHEJO-UHFFFAOYSA-N
7185,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,FRQDZJMEHSJOPU-UHFFFAOYSA-N
5311271,COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,HXTGXYRHXAGCFP-OAQYLSRUSA-N
34312,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CTRLABGOLIVAIY-UHFFFAOYSA-N
2347,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,IRIAEXORFWYRCZ-UHFFFAOYSA-N
37274,CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC.Cl,CCOC(=O)c1cnc2c(c1NN=C(C)C)cnn2CC,OPQRBXUBWHDHPQ-UHFFFAOYSA-N
4117,CC(CC1=CC=CC=C1OC)NC,CNC(C)Cc1ccccc1OC,OEHAYUOVELTAPG-UHFFFAOYSA-N
219081,C1CN(CCN1CCC(=O)N2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2c1cc(C(F)(F)F)cc2,KRMKBOUUDPUIDK-UHFFFAOYSA-N
5288783,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,LWQQLNNNIPYSNX-UROSTWAQSA-N
197006,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)O.Cl,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,AMGKHLVPQHMHGQ-ZYHUDNBSSA-N
208836,CC(C(C1=CC=CC=C1)O)N(C)CCOC(C2=CC=CC=C2)C3=CC=CC=C3,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,OEHKWMHRFWWMQK-UHFFFAOYSA-N
7702,CCCC1=CC=C(C=C1)OC,CCCc1ccc(OC)cc1,KBHWKXNXTURZCD-UHFFFAOYSA-N
51039,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,QYIYFLOTGYLRGG-GPCCPHFNSA-N
65768,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CN=CC=C3,O=C(NCCc1c[nH]c2ccccc12)c1cnccc1,ZDAZUJBASMCUAK-UHFFFAOYSA-N
104762,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,NC(=O)c1c(O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cn1,HZQDCMWJEBCWBR-UUOKFMHZSA-N
16219744,C1=CC(=CC=C1C(/C=C/C(=O)[O-])O)Cl.O.[Na+],O=C(O)/C=C/C(O)c1ccc(Cl)cc1,FPLZDFIDWYDARU-AATRIKPKSA-N
5478883,C[C@@H](C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)O)O)NC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)O,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,FAXGPCHRFPCXOO-LXTPJMTPSA-N
2723722,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1,CRRKVZVYZQXICQ-RJJCNJEVSA-N
91274,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C.Cl,Cc1c(C(=CCCN2CCC[C@@H](C(=O)O)C2)c2c(C)ccs2)scc1,PBJUNZJWGZTSKL-MRXNPFEDSA-N
71793,C1CCN(C1)NC(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,HNSCCNJWTJUGNQ-UHFFFAOYSA-N
243,C1=CC=C(C=C1)C(=O)O,O=C(O)c1ccccc1,WPYMKLBDIGXBTP-UHFFFAOYSA-N
5694,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,Cc1c(C)c(Nc2cc(Cl)nc(SCC(=O)O)n2)ccc1,SZRPDCCEHVWOJX-UHFFFAOYSA-N
33925,CCC1(C(=O)N(C(=O)N(C1=O)COC)COC)C2=CC=CC=C2,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,DACOQFZGGLCXMA-UHFFFAOYSA-N
3374,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,CC1CCc2c3c(cc(F)c2)c(=O)c(C(=O)O)cn31,DPSPPJIUMHPXMA-UHFFFAOYSA-N
3033769,CCN1CCC[C@H]1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,WAOQONBSWFLFPE-VIFPVBQESA-N
62902,CCCC(C)C(=O)OCC,CCCC(C)C(=O)OCC,HZPKNSYIDSNZKW-UHFFFAOYSA-N
6533,CC(=CCCC(C)(C=C)OC(=O)C=CC1=CC=CC=C1)C,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,DPFUEXLIKDHJNB-UHFFFAOYSA-N
22574,C1=C(C=C(C(=C1C(=O)O)O)S(=O)(=O)O)N,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,MLPWLRUWQJVULT-UHFFFAOYSA-N
11317,CC1=C(C2=CC=CC=C2C=C1)C,Cc1c(C)c2ccccc2cc1,QNLZIZAQLLYXTC-UHFFFAOYSA-N
10160166,C1=CC(=CC(=C1)N(CC2=CN=CC=C2)C3=CC(=C(C=C3)OC(F)F)OC(F)F)C(=O)O,O=C(O)c1cc(N(Cc2cnccc2)c2cc(OC(F)F)c(OC(F)F)cc2)ccc1,GLUDVMFRXKAGHO-UHFFFAOYSA-N
31283,CCCCCCCCCCCCCC(=O)OCC,CCCCCCCCCCCCCC(=O)OCC,MMKRHZKQPFCLLS-UHFFFAOYSA-N
8617,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,O=C(O)CCCc1c[nH]c2ccccc12,JTEDVYBZBROSJT-UHFFFAOYSA-N
999,C1=CC=C(C=C1)CC(=O)O,O=C(O)Cc1ccccc1,WLJVXDMOQOGPHL-UHFFFAOYSA-N
